,bus,rail_boardings,total_rides,is_sat,is_holi,avg_precip,temp_mid,temp_rng,temp_bs,hum_mid,hum_rng,wind_mid,wind_rng,pres_mid,pres_rng
2016-05-27,808244,757981,1566225,0,0,0.14,76.5,15,0.5,68.0,38,18.5,23,29.855,0.10999999999999943
2016-05-28,500775,532343,1033118,1,0,0.0,76.5,13,0.5,64.5,33,13.5,19,29.884999999999998,0.11000000000000298
2016-05-29,409978,430982,840960,0,1,0.0,73.0,16,0.0,60.0,48,14.5,17,29.96,0.05999999999999872
2016-05-30,394914,389143,784057,0,1,0.0,76.0,22,0.0,51.0,44,8.5,17,29.965000000000003,0.08999999999999986
2016-05-31,801439,753953,1555392,0,0,0.97,74.5,19,0.5,63.0,54,21.5,35,29.965,0.10999999999999943
2016-06-01,872679,788650,1661329,0,0,0.3,73.0,16,0.0,67.5,45,8.0,16,29.924999999999997,0.08999999999999986
2016-06-02,873112,815928,1689040,0,0,0.0,71.0,18,0.0,52.0,52,8.5,17,29.990000000000002,0.08000000000000185
2016-06-03,892290,824890,1717180,0,0,0.0,73.5,21,0.5,46.5,41,6.5,13,30.0,0.11999999999999744
2016-06-04,504778,462308,967086,1,0,0.02,70.5,9,0.5,63.5,41,10.5,11,29.795,0.2699999999999996
2016-06-05,415836,395977,811813,0,1,0.19,72.0,18,0.0,55.5,57,16.0,24,29.66,0.0799999999999983
2016-06-06,854036,762707,1616743,0,0,0.0,73.0,22,0.0,52.5,69,14.0,28,29.65,0.09999999999999787
2016-06-07,863284,795251,1658535,0,0,0.0,62.0,12,0.0,59.5,25,11.0,14,29.810000000000002,0.1999999999999993
2016-06-08,866785,791667,1658452,0,0,0.0,62.0,16,0.0,58.5,49,10.5,11,29.96,0.120000000000001
2016-06-09,828551,789678,1618229,0,0,0.06,65.5,15,0.5,61.0,40,9.5,11,29.965,0.10999999999999943
2016-06-10,862529,853441,1715970,0,0,0.0,79.5,29,0.5,55.0,64,11.5,23,29.909999999999997,0.16000000000000014
2016-06-11,530558,542809,1073367,1,0,0.0,84.0,18,0.0,48.0,34,11.5,13,29.895,0.13000000000000256
2016-06-12,409577,414048,823625,0,1,0.0,71.0,20,0.0,42.5,49,14.0,18,30.065,0.21000000000000085
2016-06-13,827684,760210,1587894,0,0,0.0,74.0,28,0.0,45.5,39,9.0,18,29.97,0.21999999999999886
2016-06-14,834141,778823,1612964,0,0,0.0,78.5,19,0.5,58.5,27,11.0,14,29.805,0.14999999999999858
2016-06-15,845450,786422,1631872,0,0,0.1,80.5,23,0.5,65.5,55,14.5,17,29.725,0.129999999999999
2016-06-16,832864,777260,1610124,0,0,0.0,73.0,16,0.0,64.0,22,13.0,14,29.825000000000003,0.2699999999999996
2016-06-17,832088,818467,1650555,0,0,0.0,74.5,23,0.5,49.0,58,11.0,14,30.035,0.14999999999999858
2016-06-18,526402,520856,1047258,1,0,0.0,76.0,24,0.0,43.0,48,7.5,15,30.155,0.10999999999999943
2016-06-19,405719,396078,801797,0,1,0.0,80.5,21,0.5,38.0,34,8.5,17,30.130000000000003,0.16000000000000014
2016-06-20,785446,762810,1548256,0,0,0.0,82.5,19,0.5,49.0,36,12.0,24,29.994999999999997,0.129999999999999
2016-06-21,834157,810149,1644306,0,0,0.0,75.5,19,0.5,39.5,41,12.5,17,29.935000000000002,0.15000000000000213
2016-06-22,707452,755165,1462617,0,0,0.69,72.5,9,0.5,67.5,45,16.0,32,29.84,0.240000000000002
2016-06-23,757817,760840,1518657,0,0,0.0,73.5,13,0.5,74.5,37,7.5,15,29.85,0.22000000000000242
2016-06-24,762562,781653,1544215,0,0,0.0,74.5,15,0.5,57.0,44,8.0,16,30.02,0.10000000000000142
2016-06-25,531261,506223,1037484,1,0,0.0,81.0,20,0.0,52.0,36,13.0,16,30.009999999999998,0.13999999999999702
2016-06-26,380689,453679,834368,0,1,0.2,82.5,15,0.5,59.0,56,10.5,13,29.965,0.10999999999999943
2016-06-27,753543,723488,1477031,0,0,0.0,80.5,21,0.5,46.5,49,15.0,18,29.994999999999997,0.08999999999999986
2016-06-28,771611,748753,1520364,0,0,0.0,66.5,13,0.5,47.0,52,12.0,16,30.1,0.120000000000001
2016-06-29,774728,754918,1529646,0,0,0.0,67.5,21,0.5,51.0,54,10.5,11,30.085,0.10999999999999943
2016-06-30,763112,783020,1546132,0,0,0.0,71.5,15,0.5,46.0,34,11.0,12,29.96,0.16000000000000014
2016-07-01,798706,726939,1525645,0,0,0.0,68.5,9,0.5,54.0,54,12.0,16,30.005000000000003,0.2699999999999996
2016-07-02,530654,448200,978854,1,0,0.0,68.0,18,0.0,45.5,43,7.5,15,30.135,0.07000000000000028
2016-07-03,415172,376896,792068,0,1,0.0,70.0,16,0.0,49.0,28,8.5,17,30.025,0.129999999999999
2016-07-04,393858,410925,804783,0,1,0.0,73.5,15,0.5,64.0,30,7.0,14,29.88,0.14000000000000057
2016-07-05,769179,735491,1504670,0,0,0.0,78.5,19,0.5,61.0,52,7.5,15,29.85,0.08000000000000185
2016-07-06,771626,788995,1560621,0,0,1.4,78.5,21,0.5,64.0,52,10.0,20,29.83,0.16000000000000014
2016-07-07,769513,774128,1543641,0,0,0.04,78.0,12,0.0,70.5,33,6.5,13,29.78,0.09999999999999787
2016-07-08,786823,790177,1577000,0,0,0.0,79.0,18,0.0,61.5,69,12.5,25,29.815,0.10999999999999943
2016-07-09,536269,515738,1052007,1,0,0.0,73.0,12,0.0,60.0,38,11.0,14,29.96,0.17999999999999972
2016-07-10,409685,397778,807463,0,1,0.0,74.0,20,0.0,55.0,46,7.0,14,29.995,0.14999999999999858
2016-07-11,769128,739158,1508286,0,0,0.0,82.5,19,0.5,53.0,36,14.0,14,29.905,0.08999999999999986
2016-07-12,782892,749136,1532028,0,0,0.0,83.0,14,0.0,60.0,44,14.0,14,29.82,0.10000000000000142
2016-07-13,762764,742502,1505266,0,0,0.0,78.5,17,0.5,72.0,30,15.0,30,29.795,0.23000000000000043
2016-07-14,794813,775495,1570308,0,0,0.0,78.5,19,0.5,61.5,57,16.5,19,29.85,0.08000000000000185
2016-07-15,769172,804635,1573807,0,0,0.01,71.0,12,0.0,63.0,36,11.5,11,29.975,0.19000000000000128
2016-07-16,529240,528345,1057585,1,0,0.0,69.5,15,0.5,58.0,44,7.0,14,30.104999999999997,0.08999999999999986
2016-07-17,372190,409174,781364,0,1,0.77,76.5,19,0.5,65.5,43,15.5,19,29.995,0.14999999999999858
2016-07-18,774239,768719,1542958,0,0,0.01,78.5,17,0.5,64.0,52,7.0,14,30.085,0.14999999999999858
2016-07-19,795162,797424,1592586,0,0,0.0,79.0,18,0.0,59.5,43,7.0,14,30.18,0.0799999999999983
2016-07-20,788803,794496,1583299,0,0,0.0,81.5,15,0.5,64.5,29,7.5,15,30.125,0.10999999999999943
2016-07-21,737845,753156,1491001,0,0,0.73,82.5,15,0.5,75.0,32,19.0,28,30.0,0.1599999999999966
2016-07-22,745409,747479,1492888,0,0,0.01,82.5,17,0.5,69.5,43,10.5,21,29.965000000000003,0.08999999999999986
2016-07-23,472199,457178,929377,1,0,1.3,82.0,20,0.0,69.5,49,15.5,31,29.96,0.16000000000000014
2016-07-24,370394,346616,717010,0,1,0.2,83.5,21,0.5,72.0,36,17.5,23,29.89,0.17999999999999972
2016-07-25,757860,744827,1502687,0,0,0.0,80.5,13,0.5,60.0,44,10.0,12,29.955,0.08999999999999986
2016-07-26,786060,777948,1564008,0,0,0.0,80.0,14,0.0,55.0,38,7.0,14,29.995,0.07000000000000028
2016-07-27,789537,831925,1621462,0,0,0.0,80.5,19,0.5,55.5,45,7.5,15,29.939999999999998,0.120000000000001
2016-07-28,745499,867964,1613463,0,0,0.15,78.0,12,0.0,72.0,30,11.5,23,29.880000000000003,0.08000000000000185
2016-07-29,739138,868062,1607200,0,0,0.33,76.0,12,0.0,74.5,37,10.0,12,29.91,0.060000000000002274
2016-07-30,503786,576267,1080053,1,0,0.0,75.0,8,0.0,70.0,28,11.5,11,29.939999999999998,0.09999999999999787
2016-07-31,400504,472314,872818,0,1,0.0,74.5,15,0.5,68.0,38,9.5,9,30.0,0.0799999999999983
2016-08-01,805970,779020,1584990,0,0,0.0,76.5,13,0.5,65.5,37,7.0,14,30.035,0.07000000000000028
2016-08-02,795778,779493,1575271,0,0,0.0,80.5,15,0.5,62.0,40,7.5,15,30.035,0.07000000000000028
2016-08-03,822281,785246,1607527,0,0,0.0,82.0,16,0.0,56.0,36,7.0,14,30.0,0.0799999999999983
2016-08-04,783253,755236,1538489,0,0,0.0,83.5,17,0.5,53.0,42,10.5,21,29.9,0.14000000000000057
2016-08-05,779186,747672,1526858,0,0,0.0,81.0,14,0.0,60.0,38,9.5,11,29.845,0.15000000000000213
2016-08-06,539382,467180,1006562,1,0,0.0,75.0,16,0.0,50.5,41,7.0,14,29.955,0.06999999999999673
2016-08-07,398288,355693,753981,0,1,0.0,75.0,18,0.0,51.5,49,8.0,16,30.015,0.05000000000000071
2016-08-08,759970,707087,1467057,0,0,0.0,79.5,11,0.5,52.5,37,11.0,12,30.0,0.0799999999999983
2016-08-09,781438,769199,1550637,0,0,0.0,80.5,19,0.5,46.5,35,6.5,13,29.965,0.07000000000000028
2016-08-10,777389,765854,1543243,0,0,0.0,82.5,17,0.5,54.0,38,7.5,15,30.015,0.08999999999999986
2016-08-11,767967,775031,1542998,0,0,0.0,85.5,17,0.5,63.5,37,14.5,21,29.91,0.17999999999999972
2016-08-12,700723,715035,1415758,0,0,2.21,79.5,9,0.5,81.0,26,10.5,21,29.8,0.10000000000000142
2016-08-13,522972,488035,1011007,1,0,0.04,80.0,10,0.0,71.5,45,9.0,18,29.810000000000002,0.1999999999999993
2016-08-14,402523,380801,783324,0,1,0.0,77.0,16,0.0,63.0,48,7.0,14,29.990000000000002,0.13999999999999702
2016-08-15,718167,688590,1406757,0,0,0.25,75.0,6,0.0,79.0,24,9.0,18,29.985,0.1700000000000017
2016-08-16,762943,764267,1527210,0,0,0.04,78.5,13,0.5,70.0,46,8.5,9,29.97,0.17999999999999972
2016-08-17,759254,747942,1507196,0,0,0.0,79.5,17,0.5,62.0,44,8.5,17,30.03,0.08000000000000185
2016-08-18,740297,743427,1483724,0,0,1.42,79.0,14,0.0,78.5,37,8.0,16,29.985,0.1700000000000017
2016-08-19,743211,718317,1461528,0,0,0.0,78.0,14,0.0,60.0,44,13.0,26,29.884999999999998,0.19000000000000128
2016-08-20,480928,445798,926726,1,0,1.01,74.0,16,0.0,72.0,38,16.5,19,29.685000000000002,0.23000000000000043
2016-08-21,417057,396317,813374,0,1,0.0,69.0,16,0.0,56.0,54,12.0,16,29.9,0.3200000000000003
2016-08-22,764690,744165,1508855,0,0,0.0,69.0,20,0.0,54.0,48,7.0,14,30.13,0.10000000000000142
2016-08-23,784341,744176,1528517,0,0,0.0,73.5,17,0.5,55.0,40,11.5,13,30.125,0.14999999999999858
2016-08-24,751955,721826,1473781,0,0,0.3,78.5,13,0.5,72.5,37,13.5,13,29.975,0.19000000000000128
2016-08-25,775862,737801,1513663,0,0,0.06,78.0,14,0.0,65.5,49,8.5,9,29.994999999999997,0.129999999999999
2016-08-26,797432,768053,1565485,0,0,0.03,74.5,13,0.5,64.5,33,7.5,15,30.11,0.0799999999999983
2016-08-27,501883,451497,953380,1,0,0.89,78.0,16,0.0,72.0,44,7.5,15,30.03,0.120000000000001
2016-08-28,395954,343853,739807,0,1,0.0,78.5,9,0.5,72.5,29,7.0,14,30.134999999999998,0.129999999999999
2016-08-29,781400,750329,1531729,0,0,0.0,81.5,17,0.5,67.5,35,7.0,14,30.174999999999997,0.08999999999999986
2016-08-30,791868,767220,1559088,0,0,0.17,79.5,11,0.5,73.0,42,9.0,18,30.08,0.16000000000000014
2016-08-31,815110,779334,1594444,0,0,0.0,74.0,8,0.0,63.0,48,13.0,18,30.03,0.08000000000000185
2016-09-01,847144,784336,1631480,0,0,0.0,69.5,9,0.5,59.5,33,15.5,19,30.145,0.13000000000000256
2016-09-02,838151,777158,1615309,0,0,0.0,69.5,11,0.5,58.0,34,10.5,13,30.225,0.08999999999999986
2016-09-03,542836,509314,1052150,1,0,0.0,69.0,16,0.0,57.0,36,7.0,14,30.185000000000002,0.08999999999999986
2016-09-04,427194,421479,848673,0,1,0.0,72.0,18,0.0,56.5,45,9.5,11,30.145000000000003,0.08999999999999986
2016-09-05,399846,347259,747105,0,1,0.0,78.5,23,0.5,56.5,29,12.5,15,30.045,0.11000000000000298
2016-09-06,910863,760434,1671297,0,0,0.0,84.5,17,0.5,64.0,42,13.5,13,29.990000000000002,0.09999999999999787
2016-09-07,885587,785121,1670708,0,0,0.01,85.0,18,0.0,58.0,48,14.0,18,29.924999999999997,0.129999999999999
2016-09-08,882599,797585,1680184,0,0,0.21,77.0,10,0.0,81.0,38,11.0,12,29.86,0.10000000000000142
2016-09-09,879935,784678,1664613,0,0,0.02,75.0,12,0.0,73.0,22,8.5,17,29.875,0.13000000000000256
2016-09-10,510845,465562,976407,1,0,0.03,68.5,13,0.5,63.5,53,11.0,22,29.93,0.29999999999999716
2016-09-11,397693,354732,752425,0,1,0.0,66.0,20,0.0,56.5,61,6.5,13,30.15,0.120000000000001
2016-09-12,886146,784139,1670285,0,0,0.0,71.0,20,0.0,48.5,43,12.5,15,30.064999999999998,0.129999999999999
2016-09-13,904869,811807,1716676,0,0,0.0,76.0,22,0.0,63.5,41,11.5,13,30.055,0.10999999999999943
2016-09-14,898125,812240,1710365,0,0,0.01,71.0,8,0.0,60.5,53,11.0,10,30.175,0.10999999999999943
2016-09-15,907872,862105,1769977,0,0,0.0,71.0,14,0.0,62.0,32,10.5,11,30.155,0.16999999999999815
2016-09-16,889307,843488,1732795,0,0,0.03,75.0,18,0.0,64.0,30,14.0,16,29.96,0.1999999999999993
2016-09-17,537329,524421,1061750,1,0,0.03,75.0,14,0.0,62.5,55,11.0,14,29.895000000000003,0.08999999999999986
2016-09-18,401077,402811,803888,0,1,0.0,72.5,19,0.5,49.5,57,5.0,10,29.955,0.06999999999999673
2016-09-19,894210,816014,1710224,0,0,0.0,76.0,26,0.0,46.5,59,12.0,16,29.985,0.08999999999999986
2016-09-20,895184,826518,1721702,0,0,0.0,77.5,13,0.5,48.5,65,8.0,16,30.1,0.09999999999999787
2016-09-21,863211,814264,1677475,0,0,0.24,72.5,9,0.5,73.5,27,13.0,26,30.125,0.22999999999999687
2016-09-22,897609,814897,1712506,0,0,0.0,76.5,17,0.5,58.5,45,5.0,10,30.009999999999998,0.120000000000001
2016-09-23,880748,832417,1713165,0,0,0.0,72.5,5,0.5,76.5,21,8.5,17,30.045,0.15000000000000213
2016-09-24,539037,529457,1068494,1,0,0.0,71.5,9,0.5,70.5,21,11.0,8,30.134999999999998,0.08999999999999986
2016-09-25,394810,380403,775213,0,1,0.01,75.5,21,0.5,63.5,25,16.0,18,29.98,0.240000000000002
2016-09-26,884989,787408,1672397,0,0,0.02,64.5,15,0.5,46.0,64,16.5,19,29.945,0.07000000000000028
2016-09-27,889769,795780,1685549,0,0,0.0,62.5,19,0.5,39.0,52,15.5,21,29.82,0.16000000000000014
2016-09-28,855499,787727,1643226,0,0,0.24,57.5,11,0.5,73.5,27,15.0,18,29.905,0.3099999999999987
2016-09-29,870533,799130,1669663,0,0,0.12,64.0,8,0.0,77.5,25,17.0,18,30.130000000000003,0.16000000000000014
2016-09-30,889641,787112,1676753,0,0,0.22,63.5,5,0.5,80.5,19,14.0,14,30.095,0.129999999999999
2016-10-01,511504,445272,956776,1,0,1.29,62.0,6,0.0,84.0,18,6.5,13,30.0,0.0799999999999983
2016-10-02,391845,351589,743434,0,1,0.0,62.5,9,0.5,80.5,31,6.0,12,30.04,0.10000000000000142
2016-10-03,912435,775906,1688341,0,0,0.0,64.0,6,0.0,70.0,34,4.5,9,30.08,0.05999999999999872
2016-10-04,919088,799529,1718617,0,0,0.0,68.5,13,0.5,62.5,43,10.5,11,30.009999999999998,0.120000000000001
2016-10-05,915987,815309,1731296,0,0,0.0,73.0,18,0.0,53.0,40,10.5,21,29.975,0.15000000000000213
2016-10-06,858960,817595,1676555,0,0,0.76,68.5,15,0.5,83.0,26,10.0,20,30.045,0.129999999999999
2016-10-07,888731,877814,1766545,0,0,0.0,60.5,23,0.5,59.5,39,13.0,16,30.08,0.26000000000000156
2016-10-08,537610,546072,1083682,1,0,0.0,55.0,22,0.0,52.0,44,7.5,15,30.259999999999998,0.09999999999999787
2016-10-09,368515,528189,896704,0,1,0.0,56.5,13,0.5,60.5,39,8.5,17,30.310000000000002,0.09999999999999787
2016-10-10,714940,708958,1423898,0,0,0.0,61.5,23,0.5,50.5,41,7.0,6,30.285,0.14999999999999858
2016-10-11,884539,805839,1690378,0,0,0.0,68.0,16,0.0,48.0,42,13.5,15,30.119999999999997,0.1999999999999993
2016-10-12,847394,785404,1632798,0,0,0.47,57.5,21,0.5,72.0,36,14.5,15,30.04,0.28000000000000114
2016-10-13,896918,828891,1725809,0,0,0.0,49.5,17,0.5,53.0,52,8.0,16,30.265,0.1700000000000017
2016-10-14,892797,818230,1711027,0,0,0.0,55.5,25,0.5,54.5,51,8.5,17,30.205,0.2099999999999973
2016-10-15,542187,535567,1077754,1,0,0.0,62.5,17,0.5,76.5,33,15.5,15,30.0,0.17999999999999972
2016-10-16,385574,403090,788664,0,1,0.54,68.5,7,0.5,81.0,24,8.5,17,29.865000000000002,0.11000000000000298
2016-10-17,890736,791317,1682053,0,0,0.0,77.0,16,0.0,61.5,45,21.0,24,29.630000000000003,0.33999999999999986
2016-10-18,901884,810090,1711974,0,0,0.0,68.0,20,0.0,57.0,42,13.0,26,29.72,0.46000000000000085
2016-10-19,895104,807016,1702120,0,0,0.0,62.5,19,0.5,56.5,41,6.5,13,30.035,0.14999999999999858
2016-10-20,880209,812195,1692404,0,0,0.0,53.5,13,0.5,66.0,42,14.0,18,30.115000000000002,0.11000000000000298
2016-10-21,867704,800137,1667841,0,0,0.0,47.5,15,0.5,50.0,36,12.0,16,30.165,0.05000000000000071
2016-10-22,533242,566999,1100241,1,0,0.0,49.5,23,0.5,50.0,36,8.5,17,30.07,0.16000000000000014
2016-10-23,388470,366503,754973,0,1,0.0,60.0,26,0.0,57.0,52,14.5,21,29.975,0.2900000000000027
2016-10-24,869861,779618,1649479,0,0,0.0,50.0,14,0.0,58.5,35,8.0,16,30.28,0.28000000000000114
2016-10-25,876768,801123,1677891,0,0,0.02,47.5,11,0.5,60.0,44,8.0,16,30.41,0.11999999999999744
2016-10-26,824006,782126,1606132,0,0,0.84,48.5,5,0.5,75.0,38,12.0,24,30.155,0.39000000000000057
2016-10-27,892963,822190,1715153,0,0,0.0,48.0,8,0.0,72.0,44,10.0,20,30.134999999999998,0.2900000000000027
2016-10-28,894311,918735,1813046,0,0,0.0,54.5,23,0.5,71.0,30,11.0,22,30.095,0.370000000000001
2016-10-29,539098,627116,1166214,1,0,0.0,65.5,15,0.5,69.0,28,12.0,16,29.935000000000002,0.129999999999999
2016-10-30,377290,446582,823872,0,1,0.3,51.0,14,0.0,71.0,30,13.5,15,30.105,0.28999999999999915
2016-10-31,860741,797545,1658286,0,0,0.0,51.0,14,0.0,67.0,30,7.0,14,30.045,0.34999999999999787
2016-11-01,931276,815318,1746594,0,0,0.0,69.5,15,0.5,59.5,37,9.0,18,29.92,0.18000000000000327
2016-11-02,866812,842885,1709697,0,0,0.3,61.5,9,0.5,77.5,31,7.5,15,30.075,0.10999999999999943
2016-11-03,919828,891357,1811185,0,0,0.0,59.0,14,0.0,70.0,46,8.0,16,30.235,0.21000000000000085
2016-11-04,798901,1146516,1945417,0,0,0.0,54.5,17,0.5,57.0,52,4.0,8,30.4,0.09999999999999787
2016-11-05,536579,531687,1068266,1,0,0.0,58.0,22,0.0,59.5,45,7.5,15,30.325,0.10999999999999943
2016-11-06,406215,380648,786863,0,1,0.0,59.0,22,0.0,57.5,51,4.5,9,30.34,0.0799999999999983
2016-11-07,887002,809878,1696880,0,0,0.0,57.5,19,0.5,52.5,49,6.5,13,30.27,0.14000000000000057
2016-11-08,880506,791870,1672376,0,0,0.02,58.0,12,0.0,61.5,43,15.0,18,30.21,0.16000000000000014
2016-11-09,865500,817596,1683096,0,0,0.0,50.5,15,0.5,49.5,49,10.5,21,30.29,0.120000000000001
2016-11-10,842332,807250,1649582,0,0,0.0,53.5,21,0.5,43.0,40,16.5,19,30.08,0.2799999999999976
2016-11-11,715260,721083,1436343,0,0,0.0,49.0,8,0.0,53.0,26,17.5,21,30.244999999999997,0.41000000000000014
2016-11-12,500583,474411,974994,1,0,0.0,44.0,16,0.0,53.5,39,7.5,15,30.38,0.21999999999999886
2016-11-13,369986,338339,708325,0,1,0.0,47.0,20,0.0,48.5,49,13.5,15,30.135,0.25
2016-11-14,862939,775439,1638378,0,0,0.0,51.0,20,0.0,61.0,38,7.5,15,29.945,0.14999999999999858
2016-11-15,881225,797235,1678460,0,0,0.0,47.0,16,0.0,76.5,33,4.5,9,29.9,0.05999999999999872
2016-11-16,884662,801320,1685982,0,0,0.0,51.0,20,0.0,74.5,29,5.0,10,29.915,0.08999999999999986
2016-11-17,873693,811240,1684933,0,0,0.0,61.5,25,0.5,53.0,42,14.5,15,29.810000000000002,0.1999999999999993
2016-11-18,819907,792361,1612268,0,0,0.12,53.0,26,0.0,62.0,38,22.0,20,29.810000000000002,0.22000000000000242
2016-11-19,477472,501156,978628,1,0,0.0,34.5,11,0.5,50.0,34,19.0,26,30.119999999999997,0.41999999999999815
2016-11-20,345895,315179,661074,0,1,0.0,30.5,11,0.5,46.5,33,10.5,13,30.36,0.0799999999999983
2016-11-21,844666,758214,1602880,0,0,0.0,33.5,19,0.5,50.0,42,4.5,9,30.345,0.05000000000000071
2016-11-22,837828,756704,1594532,0,0,0.01,35.5,11,0.5,61.5,27,7.5,15,30.285,0.18999999999999773
2016-11-23,661576,624827,1286403,0,0,0.2,42.0,8,0.0,80.0,26,11.0,10,30.045,0.2699999999999996
2016-11-24,266241,219875,486116,0,1,0.0,41.0,8,0.0,74.5,15,10.0,12,30.13,0.3200000000000003
2016-11-25,496285,411245,907530,0,0,0.0,38.0,8,0.0,69.5,19,10.5,11,30.32,0.10000000000000142
2016-11-26,441384,383042,824426,1,0,0.0,40.5,15,0.5,69.0,26,10.0,10,30.275,0.23000000000000043
2016-11-27,343504,302029,645533,0,1,0.05,40.5,11,0.5,73.5,31,14.0,16,29.939999999999998,0.41999999999999815
2016-11-28,801243,720824,1522067,0,0,0.96,47.5,11,0.5,84.5,31,19.0,12,29.445,0.5499999999999972
2016-11-29,871577,771348,1642925,0,0,0.0,51.5,13,0.5,65.0,42,14.0,16,29.450000000000003,0.3000000000000007
2016-11-30,852623,768149,1620772,0,0,0.0,41.5,11,0.5,73.0,32,10.5,21,29.65,0.120000000000001
2016-12-01,885401,779287,1664688,0,0,0.0,39.5,5,0.5,68.0,22,15.5,13,29.87,0.3200000000000003
2016-12-02,882063,780569,1662632,0,0,0.02,38.0,6,0.0,66.5,39,10.0,10,30.185000000000002,0.33000000000000185
2016-12-03,517756,456762,974518,1,0,0.0,33.0,4,0.0,59.5,27,7.0,14,30.355,0.07000000000000028
2016-12-04,333825,312904,646729,0,1,0.45,32.5,5,0.5,75.5,33,7.5,15,30.085,0.39000000000000057
2016-12-05,841336,735184,1576520,0,0,0.0,34.0,2,0.0,82.0,14,12.5,15,30.009999999999998,0.13999999999999702
2016-12-06,859470,745095,1604565,0,0,0.0,34.0,12,0.0,72.0,40,12.0,24,29.884999999999998,0.2699999999999996
2016-12-07,831766,745626,1577392,0,0,0.0,27.0,6,0.0,58.5,15,17.5,15,30.119999999999997,0.16000000000000014
2016-12-08,790418,724726,1515144,0,0,0.0,21.5,7,0.5,61.0,22,17.5,15,30.34,0.28000000000000114
2016-12-09,806718,730968,1537686,0,0,0.0,23.0,6,0.0,58.0,34,10.0,10,30.535,0.10999999999999943
2016-12-10,472855,424387,897242,1,0,0.09,22.5,5,0.5,66.0,38,10.0,10,30.45,0.28000000000000114
2016-12-11,309743,291688,601431,0,1,0.3,30.0,10,0.0,81.0,22,12.0,12,30.025,0.5500000000000007
2016-12-12,787062,702745,1489807,0,0,0.0,24.0,20,0.0,71.0,22,12.5,17,29.985,0.370000000000001
2016-12-13,785276,714038,1499314,0,0,0.0,15.0,20,0.0,61.0,42,10.5,9,30.21,0.23999999999999844
2016-12-14,734884,688959,1423843,0,0,0.0,12.5,17,0.5,49.0,30,17.5,21,30.265,0.18999999999999773
2016-12-15,617119,624213,1241332,0,0,0.0,6.0,10,0.0,52.5,23,11.5,11,30.445,0.1700000000000017
2016-12-16,744691,690845,1435536,0,0,0.02,16.5,13,0.5,61.5,47,10.0,12,30.060000000000002,0.6999999999999993
2016-12-17,445779,394366,840145,1,0,0.04,23.0,6,0.0,72.5,23,12.5,25,29.81,0.3200000000000003
2016-12-18,270767,253184,523951,0,1,0.0,7.5,25,0.5,56.5,43,15.5,19,30.37,0.8599999999999994
2016-12-19,650356,607020,1257376,0,0,0.0,5.0,22,0.0,52.5,39,11.5,13,30.674999999999997,0.3099999999999987
2016-12-20,758686,668762,1427448,0,0,0.0,23.0,14,0.0,53.5,35,16.0,20,30.34,0.29999999999999716
2016-12-21,770713,665402,1436115,0,0,0.0,30.0,16,0.0,60.5,29,8.5,17,30.09,0.259999999999998
2016-12-22,747188,635174,1382362,0,0,0.0,33.0,12,0.0,64.0,34,10.0,10,30.225,0.33000000000000185
2016-12-23,676407,516584,1192991,0,0,0.05,33.0,10,0.0,76.0,26,9.5,9,30.15,0.4400000000000013
2016-12-24,391140,253926,645066,1,0,0.0,35.5,3,0.5,85.5,29,6.0,12,30.185000000000002,0.4700000000000024
2016-12-25,199220,131542,330762,0,1,0.04,37.5,9,0.5,87.5,19,13.5,13,30.23,0.4200000000000017
2016-12-26,380189,292312,672501,0,1,0.24,42.5,25,0.5,67.0,66,20.5,25,29.975,0.23000000000000043
2016-12-27,575294,490822,1066116,0,0,0.0,29.0,6,0.0,63.0,30,13.0,26,30.15,0.120000000000001
2016-12-28,611176,537443,1148619,0,0,0.0,34.0,20,0.0,61.5,47,13.0,26,29.994999999999997,0.41000000000000014
2016-12-29,593626,532909,1126535,0,0,0.0,33.5,5,0.5,57.0,32,20.5,17,29.884999999999998,0.23000000000000043
2016-12-30,628159,524474,1152633,0,0,0.0,31.0,12,0.0,51.0,30,15.5,17,29.9,0.4599999999999973
2016-12-31,433952,361268,795220,1,0,0.0,34.5,17,0.5,53.0,44,14.5,17,29.799999999999997,0.4400000000000013
2017-01-01,277926,292472,570398,0,1,0.0,30.0,18,0.0,56.5,51,5.0,10,30.12,0.17999999999999972
2017-01-02,371865,314798,686663,0,1,0.03,36.5,9,-0.5,78.0,30,7.0,6,30.025,0.2900000000000027
2017-01-03,690503,650650,1341153,0,0,0.01,31.5,21,1.5,80.5,25,10.0,20,29.86,0.17999999999999972
2017-01-04,636491,639970,1276461,0,0,0.0,15.5,11,0.5,48.0,40,17.5,11,30.045,0.15000000000000213
2017-01-05,611987,629939,1241926,0,0,0.0,10.0,10,0.0,47.5,27,14.0,12,30.125,0.10999999999999943
2017-01-06,591800,600277,1192077,0,0,0.0,5.5,9,0.5,47.5,31,11.0,10,30.35,0.3200000000000003
2017-01-07,362508,319746,682254,1,0,0.0,10.5,17,0.5,44.0,40,13.5,17,30.61,0.1999999999999993
2017-01-08,290096,244060,534156,0,1,0.0,12.0,16,0.0,41.0,40,12.0,12,30.630000000000003,0.33999999999999986
2017-01-09,781139,692776,1473915,0,0,0.0,27.0,16,0.0,62.0,38,13.5,15,30.189999999999998,0.4400000000000013
2017-01-10,773792,711194,1484986,0,0,0.24,39.5,25,0.5,68.0,36,26.5,27,29.615,0.75
